ID;Depth (m);qc (MPa);fs (kPa);u2 (kPa)
265;13;2.33;34.2;
265;13.01;2.11;35;
265;13.02;1.93;35.1;
265;13.03;1.96;35.8;
265;13.04;1.98;38.4;
265;13.05;2.11;39;
265;13.06;2.35;39.1;
265;13.07;2.4;39.1;
265;13.08;2.32;38.6;
265;13.09;2.21;38;
265;13.1;2.04;35.9;
265;13.11;1.88;34.6;
265;13.12;1.76;31.4;
265;13.13;1.62;29.5;
265;13.14;1.57;28;
265;13.15;1.51;27.6;
265;13.16;1.48;27.8;
265;13.17;1.47;28;
265;13.18;1.52;28.5;
265;13.19;1.57;31.8;
265;13.2;1.59;35;
265;13.21;1.6;37.8;
265;13.22;1.62;40;
265;13.23;1.66;42.1;
265;13.24;1.64;44.3;
265;13.25;1.66;43.1;
265;13.26;1.76;49.2;
265;13.27;1.81;49.8;
265;13.28;1.85;50.5;
265;13.29;1.86;50.3;
265;13.3;1.88;51;
265;13.31;1.9;51.6;
265;13.32;1.95;51.8;
265;13.33;2.09;50.3;
265;13.34;2.24;48.8;
265;13.35;2.41;45.8;
265;13.36;2.75;43.8;
265;13.37;3.23;43.8;
265;13.38;3.57;43.6;
265;13.39;4.18;43.4;
265;13.4;4.28;42.9;
265;13.41;4.19;43.2;
265;13.42;4.08;43.1;
265;13.43;3.6;42.9;
265;13.44;3.36;42.2;
265;13.45;2.7;41.2;
265;13.46;2.33;40.9;
265;13.47;1.91;41;
265;13.48;1.5;41.1;
265;13.49;1.28;41.5;
265;13.5;1.25;40.8;
265;13.51;1.25;40;
265;13.52;1.25;38;
265;13.53;1.25;37.2;
265;13.54;1.26;35.8;
265;13.55;1.26;34.7;
265;13.56;1.26;32;
265;13.57;1.28;30.6;
265;13.58;1.24;26.4;
265;13.59;1.22;24.1;
265;13.6;1.21;24.3;
265;13.61;1.17;24.4;
265;13.62;1.17;25.6;
265;13.63;1.17;25.5;
265;13.64;1.17;26.5;
265;13.65;1.19;27.4;
265;13.66;1.22;27.8;
265;13.67;1.25;27.2;
265;13.68;1.41;26.6;
265;13.69;1.56;25.8;
265;13.7;1.5;26.3;
265;13.71;1.47;25.6;
265;13.72;1.49;26.7;
265;13.73;1.5;27.2;
265;13.74;1.65;27.4;
265;13.75;1.88;27.3;
265;13.76;2.16;27.3;
265;13.77;2.51;27;
265;13.78;3.2;26.3;
265;13.79;3.41;27.2;
265;13.8;3.57;28.1;
265;13.81;3.63;30;
265;13.82;3.62;30.7;
265;13.83;3.59;30.1;
265;13.84;3.51;30.2;
265;13.85;3.25;30.4;
265;13.86;3.09;31;
265;13.87;2.88;31.3;
265;13.88;2.7;31.5;
265;13.89;2.49;31.5;
265;13.9;2.31;33;
265;13.91;2.24;33.2;
265;13.92;2.21;33.4;
265;13.93;2.27;33.4;
265;13.94;2.32;34.2;
265;13.95;2.45;34.9;
265;13.96;2.52;35.6;
265;13.97;2.51;36.4;
265;13.98;2.48;37.2;
265;13.99;2.4;37.4;
265;14;2.37;35.5;
265;14.01;2.47;33.7;
265;14.02;2.56;33.6;
265;14.03;2.83;33.5;
265;14.04;3.11;31.6;
265;14.05;3.4;29.7;
265;14.06;3.34;29.3;
265;14.07;3.18;29.6;
265;14.08;2.93;29.8;
265;14.09;2.63;27.2;
265;14.1;2.32;28.6;
265;14.11;1.77;30;
265;14.12;1.56;35.3;
265;14.13;1.38;35;
265;14.14;1.44;35.5;
265;14.15;1.51;35.2;
265;14.16;1.65;34.9;
265;14.17;2.14;34.2;
265;14.18;3.18;27.6;
265;14.19;3.49;25.4;
265;14.2;3.65;24.9;
265;14.21;3.65;24.8;
265;14.22;3.56;25.4;
265;14.23;3.38;26;
265;14.24;3.11;26.9;
265;14.25;2.58;29;
265;14.26;2.33;29.2;
265;14.27;2.14;31;
265;14.28;1.91;32.9;
265;14.29;1.68;35.7;
265;14.3;1.5;36.2;
265;14.31;1.37;36.9;
265;14.32;1.32;37.5;
265;14.33;1.34;39.3;
265;14.34;1.31;39.6;
265;14.35;1.3;38;
265;14.36;1.3;38.1;
265;14.37;1.38;38.3;
265;14.38;1.46;38.4;
265;14.39;1.65;38.4;
265;14.4;1.83;38.3;
265;14.41;2.04;36.4;
265;14.42;2.26;34.9;
265;14.43;2.55;33.4;
265;14.44;3.1;32.3;
265;14.45;3.25;30.7;
265;14.46;3.34;28;
265;14.47;3.4;25;
265;14.48;3.43;24;
265;14.49;3.45;23.8;
265;14.5;3.44;25;
265;14.51;3.32;26.2;
265;14.52;3.21;28.2;
265;14.53;3.04;31.1;
265;14.54;2.85;33.7;
265;14.55;2.62;35.9;
265;14.56;2.36;37.1;
265;14.57;2.12;38.6;
265;14.58;2.08;38.1;
265;14.59;2.07;37.6;
265;14.6;2.2;35.7;
265;14.61;2.32;33.1;
265;14.62;2.59;32.1;
265;14.63;2.79;32.3;
265;14.64;2.89;32.6;
265;14.65;2.82;33.3;
265;14.66;2.78;32.9;
265;14.67;2.75;33.4;
265;14.68;2.57;34.7;
265;14.69;2.39;34.7;
265;14.7;1.98;34.5;
265;14.71;1.79;34.3;
265;14.72;1.74;34;
265;14.73;1.71;33.9;
265;14.74;1.76;33.9;
265;14.75;1.81;34.2;
265;14.76;1.93;34.6;
265;14.77;2.04;35.4;
265;14.78;2.11;36.1;
265;14.79;2.05;35.9;
265;14.8;1.94;35.7;
265;14.81;1.82;34.8;
265;14.82;1.74;32;
265;14.83;1.71;32.9;
265;14.84;1.63;31.8;
265;14.85;1.58;29.1;
265;14.86;1.51;28.6;
265;14.87;1.45;28;
265;14.88;1.42;28;
265;14.89;1.38;28.1;
265;14.9;1.28;28;
265;14.91;1.23;28.1;
265;14.92;1.24;28;
265;14.93;1.24;28;
265;14.94;1.26;27.8;
265;14.95;1.36;26.3;
265;14.96;1.45;26;
265;14.97;1.61;26;
265;14.98;1.67;26.1;
265;14.99;1.71;26.4;
265;15;1.69;26.5;
265;15.01;1.61;26.7;
265;15.02;1.51;26.9;
265;15.03;1.42;27.3;
265;15.04;1.3;28.2;
265;15.05;1.21;28.7;
265;15.06;1.19;28.2;
265;15.07;1.18;27.7;
265;15.08;1.12;27.2;
265;15.09;1.06;27;
265;15.1;1.02;23.7;
265;15.11;1.02;22.8;
265;15.12;0.99;21.6;
265;15.13;0.95;21.5;
265;15.14;0.91;21.4;
265;15.15;0.93;21.4;
265;15.16;0.95;20.7;
265;15.17;0.99;21.3;
265;15.18;1.04;19.8;
265;15.19;1.05;19.4;
265;15.2;1.06;19.2;
265;15.21;1.04;19;
265;15.22;1.01;19;
265;15.23;0.99;18.9;
265;15.24;0.98;18.7;
265;15.25;0.98;18.4;
265;15.26;0.98;18.3;
265;15.27;1.05;18.3;
265;15.28;1.1;18.3;
265;15.29;1.09;18.3;
265;15.3;1.06;18.4;
265;15.31;1.07;18.6;
265;15.32;1.07;19.4;
265;15.33;1.09;21.1;
265;15.34;1.11;23.2;
265;15.35;1.12;22.9;
265;15.36;1.14;22.7;
265;15.37;1.2;22.6;
265;15.38;1.49;22.6;
265;15.39;1.67;21.6;
265;15.4;1.85;20.6;
265;15.41;1.93;19;
265;15.42;1.87;18.7;
265;15.43;1.71;18.9;
265;15.44;1.34;19;
265;15.45;1.2;20.1;
265;15.46;1.22;20.3;
265;15.47;1.25;21.5;
265;15.48;1.31;22.3;
265;15.49;1.54;23;
265;15.5;1.74;22.7;
265;15.51;1.97;22.4;
265;15.52;2.04;21.8;
265;15.53;2.08;21.4;
265;15.54;2.05;21.5;
265;15.55;1.98;21.5;
265;15.56;1.88;22;
265;15.57;1.65;22.2;
265;15.58;1.53;22.5;
265;15.59;1.41;22.3;
265;15.6;1.28;23.4;
265;15.61;1.16;24.6;
265;15.62;1.09;27.9;
265;15.63;1.09;31.2;
265;15.64;1.1;30.4;
265;15.65;1.17;29.7;
265;15.66;1.28;29.6;
265;15.67;1.38;29.5;
265;15.68;1.46;29.4;
265;15.69;1.63;29.3;
265;15.7;1.81;28.8;
265;15.71;1.77;28;
265;15.72;1.72;24.2;
265;15.73;1.7;22.3;
265;15.74;1.69;22.3;
265;15.75;1.71;22.5;
265;15.76;1.68;22.8;
265;15.77;1.6;23.6;
265;15.78;1.58;23.7;
265;15.79;1.58;23.8;
265;15.8;1.59;23.8;
265;15.81;1.6;23.9;
265;15.82;1.65;24;
265;15.83;1.75;25.8;
265;15.84;1.84;27.4;
265;15.85;1.88;29;
265;15.86;1.91;29.3;
265;15.87;1.97;29.4;
265;15.88;2.08;29.6;
265;15.89;2.28;29.6;
265;15.9;2.65;33.7;
265;15.91;3.05;33.5;
265;15.92;3.58;33.3;
265;15.93;3.67;32.9;
265;15.94;3.72;32.9;
265;15.95;3.69;33;
265;15.96;3.6;37.8;
265;15.97;3.47;42.4;
265;15.98;3.14;44.3;
265;15.99;2.95;45.5;
265;16;2.77;46.1;
265;16.01;2.62;43.8;
265;16.02;2.45;41.5;
265;16.03;2.49;40;
265;16.04;2.52;39.2;
265;16.05;2.6;39.4;
265;16.06;3.12;38.9;
265;16.07;3.68;33.7;
265;16.08;4.41;28.5;
265;16.09;5.11;30.1;
265;16.1;5.79;31.7;
265;16.11;6.44;30.6;
265;16.12;7.4;29.5;
265;16.13;7.92;28.8;
265;16.14;8.52;28.8;
265;16.15;8.26;28.8;
265;16.16;8.19;30.4;
265;16.17;8.16;30.7;
265;16.18;8.07;30.6;
265;16.19;7.9;30.5;
265;16.2;7.73;30.6;
265;16.21;7.63;30.6;
265;16.22;7.51;32.4;
265;16.23;7.46;30.9;
265;16.24;7.09;33.8;
265;16.25;7.09;36.6;
265;16.26;6.54;39.3;
265;16.27;6.19;38.7;
265;16.28;5.94;42.5;
265;16.29;5.68;44.7;
265;16.3;5.34;46.2;
265;16.31;4.96;52.2;
265;16.32;4.3;53;
265;16.33;4;52.7;
265;16.34;3.69;52.5;
265;16.35;3.44;52.2;
265;16.36;3.5;51.9;
265;16.37;3.56;52.1;
265;16.38;3.74;46.6;
265;16.39;4.07;41.1;
265;16.4;4.29;40;
265;16.41;4.4;40;
265;16.42;4.44;41.3;
265;16.43;4.37;42.5;
265;16.44;4.23;46.5;
265;16.45;3.8;48;
265;16.46;3.56;49.5;
265;16.47;3.31;49.5;
265;16.48;3.12;45.3;
265;16.49;3.18;41.1;
265;16.5;3.24;40.5;
265;16.51;3.47;40.5;
265;16.52;4.11;40.3;
265;16.53;4.77;40.1;
265;16.54;5.37;39.6;
265;16.55;5.98;37.1;
265;16.56;6.52;32.4;
265;16.57;7.36;26.3;
265;16.58;7.65;25.3;
265;16.59;7.87;22.8;
265;16.6;7.99;22.1;
265;16.61;8.04;19.8;
265;16.62;7.97;21.4;
265;16.63;7.77;23.1;
265;16.64;7.41;24.3;
265;16.65;7.06;24.5;
265;16.66;6.82;24.6;
265;16.67;6.78;24.8;
265;16.68;6.53;25.1;
265;16.69;6.22;27.3;
265;16.7;5.9;28.2;
265;16.71;5.61;30.1;
265;16.72;5.46;35.2;
265;16.73;5.27;36.1;
265;16.74;5.19;36.3;
265;16.75;5.09;34.9;
265;16.76;5.07;35.4;
265;16.77;5.08;35.9;
265;16.78;5.08;38.2;
265;16.79;5.1;40.8;
265;16.8;5.12;44.8;
265;16.81;5.19;44.9;
265;16.82;5.26;44.8;
265;16.83;5.31;44.7;
265;16.84;5.55;43.5;
265;16.85;5.83;37.8;
265;16.86;6.23;33.5;
265;16.87;6.71;27.8;
265;16.88;7.19;29;
265;16.89;7.6;25.6;
265;16.9;7.98;24.6;
265;16.91;8.52;23.6;
265;16.92;8.68;22.5;
265;16.93;8.83;22.7;
265;16.94;9.01;20.5;
265;16.95;9.08;18.4;
265;16.96;9.3;17.1;
265;16.97;9.44;17;
265;16.98;9.59;18.7;
265;16.99;9.65;20.3;
265;17;9.71;27.1;
265;17.01;9.92;27.3;
265;17.02;10.05;25.9;
265;17.03;10.11;24.6;
265;17.04;10.12;21.7;
265;17.05;10.17;19.8;
265;17.06;10.04;16;
265;17.07;9.91;17.9;
265;17.08;9.85;15.2;
265;17.09;9.8;10.9;
265;17.1;9.72;11;
265;17.11;9.68;11.2;
265;17.12;9.66;12;
265;17.13;9.69;14.2;
265;17.14;9.71;14.8;
265;17.15;9.77;15.5;
265;17.16;9.89;16.2;
265;17.17;10.21;16.3;
265;17.18;10.21;16.3;
265;17.19;10.05;16.2;
265;17.2;10.02;17;
265;17.21;10.01;17.9;
265;17.22;9.72;24.1;
265;17.23;9.65;23.6;
265;17.24;9.54;23.2;
265;17.25;9.4;22.7;
265;17.26;9.16;22.5;
265;17.27;9.17;26.7;
265;17.28;8.96;30.8;
265;17.29;8.72;32.5;
265;17.3;8.4;34.3;
265;17.31;8.15;33.7;
265;17.32;7.79;34.8;
265;17.33;7.6;36;
265;17.34;7.3;40.2;
265;17.35;6.97;44.4;
265;17.36;6.28;43.6;
265;17.37;6.03;45.1;
265;17.38;5.91;45.8;
265;17.39;5.42;46.9;
265;17.4;5.09;50.1;
265;17.41;4.75;53.3;
265;17.42;4.5;54.4;
265;17.43;4.26;53.6;
265;17.44;3.83;52.8;
265;17.45;3.76;51;
265;17.46;3.73;49.2;
265;17.47;3.75;48.3;
265;17.48;3.78;47.1;
265;17.49;3.89;44.7;
265;17.5;4.03;45.8;
265;17.51;4.14;38.2;
265;17.52;4.16;37.4;
265;17.53;4.15;36.2;
265;17.54;4.12;37.5;
265;17.55;4.07;38.8;
265;17.56;4.01;20;
265;17.57;3.86;20.3;
265;17.58;3.7;20.6;
265;17.59;3.49;29;
265;17.6;3.21;37.4;
265;17.61;2.91;37.7;
265;17.62;2.67;39.2;
265;17.63;2.49;39.7;
265;17.64;2.42;39.7;
265;17.65;2.36;39.4;
265;17.66;2.33;39.4;
265;17.67;2.24;39.4;
265;17.68;2.14;39.4;
265;17.69;2.04;39.3;
265;17.7;1.93;39.2;
265;17.71;1.82;38.9;
265;17.72;1.7;38;
265;17.73;1.64;37.2;
265;17.74;1.64;37.2;
265;17.75;1.65;37.1;
265;17.76;1.65;36.9;
265;17.77;1.64;35.5;
265;17.78;1.63;35.5;
265;17.79;1.65;34.8;
265;17.8;1.67;34.2;
265;17.81;1.73;33.6;
265;17.82;1.95;32.5;
265;17.83;2.19;31.8;
265;17.84;2.37;31.5;
265;17.85;2.45;33.1;
265;17.86;2.58;34.7;
265;17.87;2.58;39.5;
265;17.88;2.57;39.7;
265;17.89;2.53;39.8;
265;17.9;2.44;39.8;
265;17.91;2.33;40.2;
265;17.92;2.23;40.7;
265;17.93;2.16;42.1;
265;17.94;2.16;43.1;
265;17.95;2.15;43.5;
265;17.96;2.09;42.9;
265;17.97;2;42.4;
265;17.98;1.97;42.5;
265;17.99;1.97;42.6;
265;18;2.01;42.6;
265;18.01;2.05;42.6;
265;18.02;2.09;42.6;
265;18.03;2.05;42.5;
265;18.04;1.93;42.4;
265;18.05;1.77;42.1;
265;18.06;1.6;41.8;
265;18.07;1.51;41.4;
265;18.08;1.47;41.2;
265;18.09;1.5;39.9;
265;18.1;1.53;39.3;
265;18.11;1.6;36.7;
265;18.12;1.68;35.4;
265;18.13;1.75;34.9;
265;18.14;1.75;34.4;
265;18.15;1.71;33.7;
265;18.16;1.61;32.4;
265;18.17;1.47;31.8;
265;18.18;1.39;31.5;
265;18.19;1.34;31.4;
265;18.2;1.3;31.7;
265;18.21;1.29;32;
265;18.22;1.3;33.2;
265;18.23;1.3;33.8;
265;18.24;1.33;34;
265;18.25;1.32;33.7;
265;18.26;1.32;33.4;
265;18.27;1.32;33;
265;18.28;1.31;32.6;
265;18.29;1.3;32.6;
265;18.3;1.3;32.2;
265;18.31;1.35;31.9;
265;18.32;1.41;31.7;
265;18.33;1.55;27;
265;18.34;1.84;30.4;
265;18.35;1.93;33.9;
265;18.36;1.93;34.1;
265;18.37;2.06;35.5;
265;18.38;2.33;34.2;
265;18.39;2.69;36.9;
265;18.4;3.58;34.8;
265;18.41;4.06;32.7;
265;18.42;4.38;30.3;
265;18.43;4.56;26.8;
265;18.44;4.6;28.8;
265;18.45;4.56;30.7;
265;18.46;4.1;34.7;
265;18.47;3.77;33.4;
265;18.48;3.44;38.4;
265;18.49;3.09;42.4;
265;18.5;2.76;42.8;
265;18.51;2.46;43;
265;18.52;2.22;42.5;
265;18.53;1.88;42;
265;18.54;1.87;41.5;
265;18.55;1.88;41.3;
265;18.56;1.88;41.7;
265;18.57;1.88;41.8;
265;18.58;1.85;41.8;
265;18.59;1.84;41.8;
265;18.6;1.94;40.4;
265;18.61;2.04;39.3;
265;18.62;2.18;38.3;
265;18.63;2.35;37.8;
265;18.64;2.51;38.1;
265;18.65;2.57;38.3;
265;18.66;2.53;38.8;
265;18.67;2.41;38.5;
265;18.68;2.34;38.2;
265;18.69;2.26;38.4;
265;18.7;2.11;37.7;
265;18.71;1.95;36.6;
265;18.72;1.83;35.9;
265;18.73;1.73;34.9;
265;18.74;1.74;33.8;
265;18.75;1.75;34;
265;18.76;1.79;33.7;
265;18.77;1.87;33.4;
265;18.78;1.89;32.9;
265;18.79;1.9;32.2;
265;18.8;1.91;30.5;
265;18.81;2;28.4;
265;18.82;2.04;28.4;
265;18.83;2.02;28.5;
265;18.84;1.98;28.7;
265;18.85;1.96;30.1;
265;18.86;1.9;30.1;
265;18.87;1.8;29.9;
265;18.88;1.48;29.7;
265;18.89;1.47;29;
265;18.9;1.47;28.5;
265;18.91;1.47;27.5;
265;18.92;1.62;27.2;
265;18.93;1.83;27.7;
265;18.94;2.02;28.2;
265;18.95;2.25;29.3;
265;18.96;2.21;32.4;
265;18.97;2.09;32.5;
265;18.98;1.95;32.6;
265;18.99;1.92;32.8;
265;19;1.92;33;
265;19.01;1.92;33.7;
265;19.02;1.97;33.3;
265;19.03;2.04;34.3;
265;19.04;2.12;35.1;
265;19.05;2.14;35.5;
265;19.06;2.09;35.6;
265;19.07;1.97;35.5;
265;19.08;1.98;35.3;
265;19.09;1.99;31;
265;19.1;2.02;29;
265;19.11;2.14;27.5;
265;19.12;2.26;25.3;
265;19.13;2.37;25.1;
265;19.14;2.43;25.2;
265;19.15;2.43;25.2;
265;19.16;2.3;25.6;
265;19.17;2.11;26;
265;19.18;1.91;26.5;
265;19.19;1.73;26.3;
265;19.2;1.54;26.6;
265;19.21;1.37;27;
265;19.22;1.02;27.2;
265;19.23;0.93;28.1;
265;19.24;0.93;28.3;
265;19.25;0.93;28.3;
265;19.26;0.93;28.3;
265;19.27;0.93;28.4;
265;19.28;0.97;27.5;
265;19.29;0.99;26.7;
265;19.3;1.02;24.9;
265;19.31;1.01;24.4;
265;19.32;0.98;23.1;
265;19.33;0.97;22.9;
265;19.34;0.93;23.1;
265;19.35;0.88;23.2;
265;19.36;0.88;23.5;
265;19.37;0.88;24.6;
265;19.38;0.88;25;
265;19.39;0.91;25.6;
265;19.4;0.95;26.5;
265;19.41;1.02;26.2;
265;19.42;1.11;26;
265;19.43;1.35;25.8;
265;19.44;1.49;26;
265;19.45;1.63;26.1;
265;19.46;1.73;26.2;
265;19.47;1.76;26.2;
265;19.48;1.72;27.7;
265;19.49;1.65;29.2;
265;19.5;1.58;29.4;
265;19.51;1.59;29.5;
265;19.52;1.6;29.8;
265;19.53;1.63;29.6;
265;19.54;1.69;29.6;
265;19.55;1.73;29.7;
265;19.56;1.65;29.9;
265;19.57;1.56;29.8;
265;19.58;1.47;29.7;
265;19.59;1.38;29.2;
265;19.6;1.35;35.5;
265;19.61;1.34;35.4;
265;19.62;1.35;35.3;
265;19.63;1.37;32.6;
265;19.64;1.48;29.8;
265;19.65;1.6;31.2;
265;19.66;1.72;30.6;
265;19.67;1.82;30.5;
265;19.68;1.82;31;
265;19.69;1.87;31.4;
265;19.7;1.92;31.8;
265;19.71;1.79;32.3;
265;19.72;1.67;32.3;
265;19.73;1.63;32.4;
265;19.74;1.62;32.5;
265;19.75;1.75;32.6;
265;19.76;1.87;33.8;
265;19.77;2.03;35;
265;19.78;2.14;34.9;
265;19.79;2.19;34.8;
265;19.8;2.17;34.4;
265;19.81;2.11;34.2;
265;19.82;2.1;33.8;
265;19.83;2.1;33.3;
265;19.84;2.11;32.8;
265;19.85;2.12;32.4;
265;19.86;2.15;32.2;
265;19.87;2.13;32.4;
265;19.88;2.14;32.2;
265;19.89;2.15;32.1;
265;19.9;2.22;31.7;
265;19.91;2.32;28.8;
265;19.92;2.49;28.1;
265;19.93;2.67;28.1;
265;19.94;2.85;28.9;
265;19.95;2.96;29.7;
265;19.96;2.98;31.8;
265;19.97;2.78;36.2;
265;19.98;2.56;36.8;
265;19.99;2.38;37.2;
265;20;2.28;37;
265;20.01;2.21;36.8;
265;20.02;2.23;38;
265;20.03;2.26;38.2;
265;20.04;2.32;37.8;
265;20.05;2.39;37.4;
265;20.06;2.37;37.4;
265;20.07;2.29;37.3;
265;20.08;2.15;37.2;
265;20.09;2.02;37.2;
265;20.1;1.86;36.1;
265;20.11;1.55;36;
265;20.12;1.41;36.1;
265;20.13;1.4;36.3;
265;20.14;1.4;38.2;
265;20.15;1.44;40.1;
265;20.16;1.48;40.6;
265;20.17;1.73;41;
265;20.18;1.81;40.8;
265;20.19;1.87;40.7;
265;20.2;1.91;39.9;
265;20.21;1.9;36.5;
265;20.22;1.89;33.1;
265;20.23;1.86;32;
265;20.24;1.81;31.4;
265;20.25;1.69;28.7;
265;20.26;1.62;27.8;
265;20.27;1.53;27.5;
265;20.28;1.46;27.7;
265;20.29;1.45;27.8;
265;20.3;1.45;28.4;
265;20.31;1.46;30.4;
265;20.32;1.67;32.5;
265;20.33;1.81;34.7;
265;20.34;1.92;36.2;
265;20.35;2;37.8;
265;20.36;2.13;37.7;
265;20.37;2.37;38.6;
265;20.38;3.55;39.4;
265;20.39;4.36;39.5;
265;20.4;5.16;40.4;
265;20.41;5.96;40.7;
265;20.42;6.78;41;
265;20.43;7.49;40.4;
265;20.44;8.53;39.7;
265;20.45;8.93;38.3;
265;20.46;9.16;38.5;
265;20.47;9.3;37.8;
265;20.48;9.42;38.2;
265;20.49;9.66;38.6;
265;20.5;9.56;42;
265;20.51;9.36;44.5;
265;20.52;9.24;45.3;
265;20.53;8.99;46.1;
265;20.54;8.8;45.7;
265;20.55;8.62;45.3;
265;20.56;8.39;47;
265;20.57;8.44;46.5;
265;20.58;8.28;45.9;
265;20.59;8.14;47;
265;20.6;8.04;48;
265;20.61;7.78;50.7;
265;20.62;7.6;60.5;
265;20.63;7.44;60.7;
265;20.64;6.99;58.8;
265;20.65;6.72;56.9;
265;20.66;6.41;53;
265;20.67;5.89;53.6;
265;20.68;5.46;54.1;
265;20.69;5.32;54.3;
265;20.7;5.27;53.9;
265;20.71;5.28;54.3;
265;20.72;5.29;54.6;
265;20.73;6.26;54.9;
265;20.74;6.72;54.7;
265;20.75;7.25;54.6;
265;20.76;8.4;52.1;
265;20.77;9.04;45.5;
265;20.78;9.54;45.8;
265;20.79;9.98;45.4;
265;20.8;10.28;45;
265;20.81;10.62;44.2;
265;20.82;10.88;43.8;
265;20.83;11.46;43.4;
265;20.84;11.65;43.5;
265;20.85;11.61;43.5;
265;20.86;11.85;43.6;
265;20.87;12.23;44;
265;20.88;12.27;44.3;
265;20.89;12.39;44.7;
265;20.9;12.69;44.6;
265;20.91;12.67;47.5;
265;20.92;12.83;47.9;
265;20.93;12.92;48.3;
265;20.94;12.93;48;
265;20.95;12.76;50.1;
265;20.96;12.73;52.3;
265;20.97;12.63;52.3;
265;20.98;12.47;52.2;
265;20.99;12.32;49.9;
265;21;12.26;47.7;
265;21.01;11.83;48.1;
265;21.02;10.66;46.5;
265;21.03;10.15;46.7;
265;21.04;9.65;46.9;
265;21.05;9.21;49;
265;21.06;8.64;55;
265;21.07;8.17;59.7;
265;21.08;7.44;66.1;
265;21.09;6.83;65.5;
265;21.1;5.93;66.7;
265;21.11;5.28;67.1;
265;21.12;4.91;65.8;
265;21.13;4.43;64.4;
265;21.14;3.9;60.6;
265;21.15;3.5;59.5;
265;21.16;3.27;59.5;
265;21.17;3.13;61.1;
265;21.18;3.07;62.6;
265;21.19;3.1;62.5;
265;21.2;3.14;62.4;
265;21.21;3.35;63.1;
265;21.22;3.57;63.8;
265;21.23;3.91;61.6;
265;21.24;4.06;59.4;
265;21.25;4.17;52.7;
265;21.26;4.22;48;
265;21.27;4.25;42.6;
265;21.28;4.22;42.2;
265;21.29;4.12;42.3;
265;21.3;3.78;42.4;
265;21.31;3.56;43.2;
265;21.32;3.37;44;
265;21.33;3.23;43.8;
265;21.34;3.17;44.1;
265;21.35;3.14;44;
265;21.36;3.2;43.9;
265;21.37;3.25;43.3;
265;21.38;3.4;42.7;
265;21.39;3.26;42.8;
265;21.4;3.05;42.8;
265;21.41;2.81;43.3;
265;21.42;2.57;43.2;
265;21.43;2.35;43.1;
265;21.44;2.16;42.6;
265;21.45;1.98;42.1;
265;21.46;1.96;34.5;
265;21.47;1.95;32.4;
265;21.48;1.91;30.8;
265;21.49;1.86;28.1;
265;21.5;1.78;26.3;
265;21.51;1.57;26.4;
265;21.52;1.48;26.4;
265;21.53;1.44;26.2;
265;21.54;1.42;26;
265;21.55;1.48;25.4;
265;21.56;1.55;25.2;
265;21.57;1.74;24.9;
265;21.58;2.16;24.5;
265;21.59;2.33;27.5;
265;21.6;2.52;30.4;
265;21.61;2.67;36.4;
265;21.62;2.76;36.1;
265;21.63;2.79;37.1;
265;21.64;2.96;38.2;
265;21.65;3.18;38.6;
265;21.66;3.31;39.1;
265;21.67;3.27;42.4;
265;21.68;3.23;46.3;
265;21.69;3;50.3;
265;21.7;2.71;50.1;
265;21.71;2.42;50;
265;21.72;2.13;50.8;
265;21.73;2.05;51.6;
265;21.74;2.06;48.5;
265;21.75;2.07;45.3;
265;21.76;2.4;42.1;
265;21.77;2.76;41.9;
265;21.78;3.09;42;
265;21.79;3.25;42.1;
265;21.8;3.22;42.1;
265;21.81;2.8;42.1;
265;21.82;2.55;40.7;
265;21.83;2.36;37.5;
265;21.84;2.24;34.3;
265;21.85;2.18;34.2;
265;21.86;2.11;34.2;
265;21.87;2.04;34.8;
265;21.88;1.99;35.4;
265;21.89;1.98;37.9;
265;21.9;1.89;38.1;
265;21.91;1.76;38.3;
265;21.92;1.63;37.8;
265;21.93;1.55;37.3;
265;21.94;1.57;36.3;
265;21.95;1.58;36.2;
265;21.96;1.63;34.6;
265;21.97;1.7;34.2;
265;21.98;1.84;33.7;
265;21.99;1.95;33.9;
265;22;2.1;32.7;
265;22.01;2.36;31.4;
265;22.02;2.56;31.6;
265;22.03;2.63;31.9;
265;22.04;2.56;35.4;
265;22.05;2.39;34.9;
265;22.06;2.16;34.5;
265;22.07;1.92;33.6;
265;22.08;1.85;32.4;
265;22.09;1.85;30.4;
265;22.1;1.96;29.4;
265;22.11;2.07;29.8;
265;22.12;2.31;30.2;
265;22.13;2.58;32;
265;22.14;2.93;39.4;
265;22.15;3.19;42.2;
265;22.16;3.37;42.7;
265;22.17;3.31;43;
265;22.18;3.1;41.8;
265;22.19;2.87;40.7;
265;22.2;2.68;38.6;
265;22.21;2.49;38.4;
265;22.22;2.28;31.4;
265;22.23;2.19;34.4;
265;22.24;1.93;37.4;
265;22.25;1.93;45.6;
265;22.26;1.93;48;
265;22.27;1.96;50;
265;22.28;2.12;49.8;
265;22.29;2.38;49.6;
265;22.3;3.03;49.4;
265;22.31;3.35;49.4;
265;22.32;3.63;49.5;
265;22.33;3.79;52.8;
265;22.34;3.83;52.4;
265;22.35;3.81;54.8;
265;22.36;3.78;55;
265;22.37;3.8;54.7;
265;22.38;3.83;54.4;
265;22.39;4.23;53.7;
265;22.4;4.71;51.1;
265;22.41;5.21;41;
265;22.42;5.67;38.6;
265;22.43;6.21;33.8;
265;22.44;6.4;33.6;
265;22.45;6.2;34.4;
265;22.46;6.1;35.1;
