ID;Depth from;Depth to;Soil Type;Soil Description;USCS
BHD1470;0.15;1.2;PEAT;Dark brown slightly gravelly spongy pseudofibrous PEAT (H7/B2). Gravel is fine to coarse subangular to subrounded of sandstone;
BHD1470;1.2;3.2;PEAT;Very soft black spongy pseudofibrous PEAT (H8/B2);
BHD1470;3.2;4.9;SAND SILTY GRAVELLY COBBLY;Medium dense greyish brown very gravelly silty fine to coarse SAND with cobbles. Gravel is fine to coarse subrounded to rounded of mixed lithologies including sandstone, psammite and schist. Cobbles are subrounded to rounded of mixed lithologies including sandstone, psammite and schist;
BHD1470;4.9;11;GRAVEL SILTY SANDY COBBLY;Dense light brown sandy slightly silty fine to coarse subrounded to rounded GRAVEL with cobbles. Sand is fine to coarse. Gravel is subrounded to rounded of mixed lithologies such as sandstone, psammite and granite. Cobbles are subrounded and rounded of mixed lithologies such as sandstone, psammite and granite;
BHD1470;11;12.4;SAND SILTY GRAVELLY;Medium dense light brown very gravelly silty fine to coarse SAND. Gravel is fine to coarse subrounded to rounded GRAVEL of mixed lithologies such as sandstone, psammite and granite;
BHD1470;12.4;13.5;SAND GRAVELLY;Medium dense brown gravelly fine SAND. Gravel is fine to coarse subangular to subrounded of sandstone, and schist;
BHD1470;13.5;15;SAND GRAVELLY;Dense brown slightly gravelly fine to coarse SAND. Gravel is fine to medium subrounded to rounded of mixed lithologies including sandstone, psammite and schist;
BHD1470;15;15.65;SAND SILTY GRAVELLY;Brown slightly gravelly silty fine to medium SAND with pockets of clay. Gravel is fine subrounded to rounded of sandstone and psammite;
BHD1470;15.65;23;SAND SILTY GRAVELLY;Medium dense brown slightly gravelly silty fine to medium SAND. Gravel is fine to coarse subangular to subrounded of mixed lithologies including sandstone, psammite and schist;
BHD1470;23;25.8;SAND SILTY GRAVELLY;Medium dense slightly gravelly silty fine to coarse SAND. Gravel is fine to medium subangular to subrounded of mixed lithologies including sandstone, psammite and schist;
BHD1470;25.8;27.6;SAND and GRAVEL;Dense brown fine to medium SAND and fine to coarse subrounded to rounded GRAVEL of mixed lithologies including psammite, granite and sandstone;
BHD1470;27.6;28;CLAY SANDY;Stiff reddish brown sandy CLAY. Sand is fine to coarse;
BHD1470;28;28.55;GRAVEL SILTY SANDY;Reddish brown very sandy very silty fine to coarse subrounded to rounded GRAVEL of mixed lithologies including psammite, granite and sandstone. Sand is fine to coarse. Patches of red;
BHD1470;28.55;29;SANDSTONE;# Red SANDSTONE;
BHD1470;29;34.55;SANDSTONE;Medium strong locally weak reddish brown with local pale green reduction spots thinly bedded medium grained micaceous SANDSTONE. Partially weathered evident as a local reduction to silt at fracture surfaces. Two discernable fracture sets: No.1 bedding related, closely and medium spaced subhorizontal, undulose and rough fractures No.2 joint related, medium spaced 45deg dipping stepped and rough  between 29.00m and 29.15m: recovered non intact;
BHD1471;0;0.7;MADE GROUND;MADE GROUND (grey coarse angular to subangular gravel of dolerite) (RAILWAY BALLAST);
BHD1471;0.7;3;GRAVEL SILTY SANDY;Greyish brown very sandy silty fine to coarse subangular to subrounded GRAVEL of mixed lithologies including granite, gneiss and psammite. Sand is fine to coarse.;
BHD1472;0;0.7;MADE GROUND;MADE GROUND (grey coarse angular to subangular gravel of dolerite) (RAILWAY BALLAST);
BHD1472;0.7;1;SAND and GRAVEL;Brown fine to coarse SAND and fine to coarse subangular to subrounded GRAVEL of mixed lithologies including granite, gneiss and psammite;
BHD1472;1;1.7;PEAT;Black spongy fibrous PEAT (H5/B5);
BHD1472;1.7;2.3;SILT SANDY GRAVELLY;Stiff grey sandy slightly gravelly SILT of low plasticity. Sand is fine to medium. Gravel is fine subrounded to rounded of mixed lithologies including quartzite, psammite and schist;
BHD1472;2.3;4;SAND SILTY GRAVELLY COBBLY;Medium dense greyish brown gravelly silty fine to coarse SAND with cobbles. Gravel is fine to coarse subangular to subrounded of mixed lithologies including granite, gneiss and psammite. Cobbles are subangular to subrounded of granite and psammite;
BHD1473;0;1.3;MADE GROUND;MADE GROUND (grey coarse angular to subangular gravel of dolerite) (RAILWAY BALLAST);
BHD1473;1.3;2.2;PEAT;Black spongy fibrous PEAT (H3/B5);
BHD1473;2.2;3;SAND and GRAVEL;Brown silty fine to coarse SAND and fine to coarse subangular to subrounded GRAVEL of mixed lithologies including granite, gneiss and sandstone;
BHD1473;3;4.45;GRAVEL SILTY SANDY COBBLY;Very dense grey silty fine to coarse SAND and fine to coarse subangular to subrounded GRAVEL of mixed lithologies including quartzite, schist and psammite and with cobbles. Cobbles are subangular to subrounded of schist and psammite;
BHD1474;0;0.5;MADE GROUND;MADE GROUND (grey coarse angular to subangular gravel of dolerite) (RAILWAY BALLAST);
BHD1474;0.5;1.5;SAND SILTY GRAVELLY;Brown slightly silty fine to coarse SAND and fine to coarse subangular to subrounded GRAVEL of mixed lithologies including granite, gneiss and psammite;
BHD1474;1.5;3;PEAT;Black spongy fibrous PEAT (H5/B5);
BHD1474;3;5;SILT SANDY GRAVELLY;Medium dense brown slightly gravelly sandy SILT with organic matter. Sand is fine to coarse. Gravel is fine to coarse subangular to subrounded of mixed lithologies including granite, gneiss and psammite;
BHD1475;0;0.7;MADE GROUND;MADE GROUND (dark grey fine to coarse angular to subangular GRAVEL of dolerite) (RAILWAY BALLAST);
BHD1475;0.7;1.3;PEAT;Dark brown spongy fiborous PEAT (H3/B5);
BHD1475;1.3;3;GRAVEL SILTY SANDY;Brown very sandy silty fine to coarse subangular to subrounded GRAVEL of mixed lithologies including granite, gneiss and psammite. Sand is fine to coarse;
BHD1476;0;0.4;TOPSOIL;TOPSOIL (black sandy organic silt with roots. Sand is fine to coarse);
BHD1476;0.4;4;PEAT;Very soft black spongy pseudo-fibrous PEAT (H7/B3);
BHD1476;4;4.2;SAND SILTY;Grey silty fine SAND;
BHD1476;4.2;8.7;GRAVEL SILTY SANDY COBBLY;Brown very silty very sandy fine to coarse subangular to subrounded GRAVEL of mixed lithologies including psammite, schist and granite with cobbles. Sand is fine to coarse. Cobbles are subrounded to rounded of schist and granite.;
BHD1476;8.7;10.2;GRAVEL SILTY SANDY;Grey very sandy silty fine to coarse subangular to subrounded GRAVEL of mixed lithologies including schist, granite and gneiss. Sand is fine to coarse;
BHD1477;0;0.95;MADE GROUND;MADE GROUND (dark brown gravelly silty fine to coarse sand with frequent rootlets.  Gravel is fine to coarse angular to subangular of mixed lithologies including tarmac, granite and gneiss);
BHD1477;0.95;1.5;PEAT;Black amorphous spongy PEAT (H6/B3);
BHD1477;1.5;5.4;SILT SANDY;Stiff grey slightly sandy SILT with pockets of clay.  Sand is fine;
BHD1477;5.4;6.2;SAND SILTY;Loose brown very silty fine to coarse SAND;
BHD1477;6.2;7;SAND and GRAVEL;Brown fine to coarse SAND and fine to coarse subrounded to rounded GRAVEL of mixed lithologies including granite, gneiss and psammite;
BHD1477;7;7.8;SAND SILTY GRAVELLY;Medium dense brown slightly gravelly slightly silty fine to coarse SAND. Gravel is fine and medium subrounded of mixed lithologies including granite, schist and psammite;
BHD1477;7.8;8;SAND GRAVELLY;Brown gravelly fine to coarse SAND. Gravel is fine to coarse subangular to subrounded of mixed lithologies including granite, schist and psammite;
BHD1478;0;0.75;TOPSOIL;TOPSOIL (dark brown gravelly silty fine to coarse sand with frequent rootlets. Gravel is fine to coarse subangular to subrounded of mixed lithologies including psammite, granite and gneiss);
BHD1478;0.75;2.8;PEAT;Very soft black amorphous plastic PEAT (H6/B3);
BHD1478;2.8;4.2;GRAVEL SILTY SANDY COBBLY;Grey sandy silty fine to coarse subangular to subrounded GRAVEL of mixed lithologies including granite, schist and psammite with cobbles.  Sand is fine to coarse.  Cobbles are subrounded to rounded of granite and gneiss;
BHD1478;4.2;5.3;GRAVEL SILTY SANDY COBBLY;Grey very sandy very silty fine to coarse subangular to subrounded GRAVEL of mixed lithologies including granite, gneiss and quartzite with cobbles.  Sand is fine to coarse.  Cobbles are subrounded to rounded of granite and gneiss;
BHD1478;5.3;7;;# NO RECOVERY;
BHD1478;7;8.7;SAND SILTY GRAVELLY;Medium dense grey gravelly slightly silty fine to coarse SAND.  Gravel is fine to coarse subangular to subrounded of mixed lithologies including granite, schist and psammite;
BHD1478;8.7;12.15;SAND GRAVELLY COBBLY;Medium dense light brown slightly gravelly fine to coarse SAND with cobbles.  Gravel is fine to coarse subrounded to rounded of mixed lithologies including sandstone, granite and schist.  Cobbles are subrounded to rounded of granite and gneiss;
BHD1479;0;0.45;TOPSOIL;TOPSOIL (brown silty fine to coarse sand with frequent rootlets);
BHD1479;0.45;0.8;SAND GRAVELLY;Brown very gravelly fine to coarse SAND. Gravel is fine to coarse subangular to subrounded of mixed lithologies including sandstone, schist and granite;
BHD1479;0.8;4.2;GRAVEL SILTY SANDY COBBLY;Brown very sandy silty fine to coarse subangular to subrounded GRAVEL of mixed lithologies including sandstone, schist and psammite with cobbles. Sand is fine to coarse. Cobbles are subangular to subrounded of mixed lithologies including sandstone, schist and granite;
BHD1479;4.2;7.2;SILT SANDY GRAVELLY COBBLY;Dense greyish brown slightly gravelly sandy SILT with cobbles. Sand is fine to coarse. Gravel is fine to coarse subangular to subrounded of mixed lithologies including schist, sandstone and granite. Cobbles are subangular to subrounded of mixed lithologies including schist, sandstone and granite;
BHD1479;7.2;8.7;SILT SANDY;Greyish brown slightly sandy SILT of low plasticity. Sand is fine to medium;
BHD1479;8.7;10.2;SILT SANDY;Stiff greyish brown slightly sandy SILT of low plasticity. Sand is fine to medium;
BHD1479;10.2;11.2;SAND SILTY GRAVELLY;Brown very gravelly silty fine to coarse SAND. Gravel is of mixed lithologies including schist, sandstone and granite;
BHD1479;11.2;11.7;GRAVEL SILTY SANDY;Red and brown very sandy very silty fine to coarse subangular to subrounded GRAVEL of mixed lithologies including schist, sandstone and granite. Sand is fine to coarse;
BHD1480;0;0.25;TOPSOIL;TOPSOIL (brown silty fine to coarse sand with frequent rootlets);
BHD1480;0.25;1.2;SAND GRAVELLY;Brown gravelly fine to coarse SAND. Gravel is fine to coarse subrounded to rounded of mixed lithologies including granite, schist and quartzite;
BHD1480;1.2;1.9;GRAVEL SILTY SANDY COBBLY;Dense light brown very sandy silty fine to coarse subrounded to rounded GRAVEL of mixed lithologies including schist, psammite and sandstone and cobbles. Sand is fine to coarse. Cobbles are subrounded to rounded of mixed lithologies including schist, psammite and sandstone;
BHD1480;1.9;2.7;GRAVEL SANDY;Brown very sandy fine to coarse subangular to subrounded GRAVEL of mixed litholgies including schist, psammite and sandstone. Sand is fine to coarse;
BHD1480;2.7;5.7;GRAVEL SILTY SANDY COBBLY;Very dense light brown very sandy silty fine to coarse subrounded to rounded GRAVEL of mixed lithologies including schist, psammite and sandstone with cobbles. Sand is fine to coarse. Cobbles are subrounded to rounded of mixed lithologies including schist, psammite and sandstone;
BHD1480;5.7;7.2;SAND SILTY GRAVELLY;Reddish brown gravelly very silty fine to coarse SAND. Gravel is fine to coarse subrounded to rounded of granite and sandstone;
BHD1480;7.2;12.2;SANDSTONE;4.40m recovered as weak locally medium strong thinly bedded locally thinly laminated and cross laminated brownish red fine to medium grained SANDSTONE interbedded with bands of MUDSTONE with greenish grey iron reduction spots throughout. Destructured locally partially weathered, evident as significant loss of strength throughout, particularly along fracture surfaces. Two discontinuity sets: No.1 closely and medium spaced, subhorizontal, planar and smooth. No.2 medium spaced, subvertical, undulating and rough    between 7.60m and 7.75m: recovered non intact    between 8.05m and 8.60m: recovered non intact    between 8.60m and 9.20m: no recovery;
BHD1550;0;3.65;PEAT;Dark brown spongy fibrous PEAT (H7/B2);
BHD1550;3.65;4.6;SILT SANDY;Medium dense brown slightly sandy SILT. Sand is fine to coarse.;
BHD1550;4.6;5.45;CLAY SANDY GRAVELLY COBBLY;Firm greyish brown slightly sandy gravelly CLAY with cobbles. Sand is fine to coarse. Gravel is of mixed lithologies including schist, sandstone and granite. Cobbles are subrounded of schist and granite;
BHD1550;5.45;8;GRAVEL SILTY SANDY COBBLY;Medium dense brown slightly sandy fine to coarse subangular to subrounded GRAVEL of mixed lithologies including schist, sandstone and granite with cobbles. Sand is fine to coarse. Cobbles are subrounded of schist and granite;
BHD1551;0;0.8;TOPSOIL;TOPSOIL (brown gravelly fine to coarse sand with frequent rootlets and with cobbles. Gravel is fine to coarse subangular to subrounded of mixed lithologies including granite, gneiss and psammite.  Cobbles are subrounded to rounded of mixed lithologies granite, gneiss and psammite);
BHD1551;0.8;1.2;GRAVEL SANDY COBBLY;Brown fine to coarse SAND and fine to coarse subrounded to rounded GRAVEL of mixed lithologies including granite, gneiss and psammite with cobbles. Cobbles are subrounded to rounded of granite;
BHD1551;1.2;7.2;GRAVEL SILTY SANDY;Dense brown very sandy silty fine to coarse subangular to subrounded GRAVEL of mixed lithologies including gneiss, granite and schist.  Sand is fine to coarse;
BHD1551;7.2;8;GRAVEL SANDY;Dark brown sandy fine to coarse subrounded to rounded GRAVEL of mixed lithologies including quartzite, psammite and gneiss. Sand is fine to coarse;
BHD1552;0;0.4;TOPSOIL;TOPSOIL (dark brown slightly gravelly fine to medium sand with frequent rootlets and occasional pockets of peat. Gravel is fine to coarse subrounded to rounded of mixed lithologies including granite, gneiss and psammite);
BHD1552;0.4;2.7;GRAVEL SILTY SANDY COBBLY;Brown very sandy slightly silty fine to coarse subrounded to rounded GRAVEL of mixed lithologies including granite, gneiss and psammite with cobbles.  Sand is fine to coarse.  Cobbles are subrounded to rounded of granite;
BHD1552;2.7;7.2;GRAVEL SILTY SANDY COBBLY;Dense light brown very sandy very silty fine to coarse subangular to subrounded GRAVEL of mixed lithologies including granite, quartzite and granite with cobbles.  Sand is fine to coarse.  Cobbles are subrounded to rounded of psammite and gneiss;
BHD1552;7.2;8.7;SAND SILTY GRAVELLY;Dense brown very gravelly very silty fine to coarse SAND.  Gravel is fine to coarse subangular to subrounded of mixed lithologies including gneiss, granite and schist;
BHD1552;8.7;10;SAND GRAVELLY;Medium dense grey gravelly fine to coarse SAND.  Gravel is fine to coarse subrounded to rounded of mixed lithologies including quartzite, psammite and schist;
BHD1553;0;1.2;TOPSOIL;# Sandy TOPSOIL with cobbles;
BHD1553;1.2;1.6;SAND;# SAND with some gravel;
BHD1553;1.6;5;SAND and GRAVEL;# SAND and GRAVEL;
